Date,Station0,Station1,Station2,Station3,Station4,Station5
01/13/2019 06:15,1673.0,1034.0,310.0,622.0,476.0,426.0
01/13/2019 06:30,1712.0,951.0,413.0,691.0,538.0,352.0
01/13/2019 06:45,2140.0,1008.0,401.0,695.0,427.0,446.0
01/13/2019 07:00,1772.0,850.0,293.0,644.0,449.0,329.0
01/13/2019 07:15,1848.0,852.0,385.0,734.0,395.0,422.0
01/13/2019 07:30,2012.0,1011.0,314.0,648.0,355.0,358.0
01/13/2019 07:45,2159.0,802.0,337.0,598.0,452.0,430.0
01/13/2019 08:00,2066.0,873.0,412.0,654.0,415.0,434.0
01/13/2019 08:15,2166.0,872.0,355.0,555.0,404.0,498.0
01/13/2019 08:30,2272.0,779.0,383.0,603.0,403.0,413.0
01/13/2019 08:45,2220.0,684.0,410.0,603.0,386.0,429.0
01/13/2019 09:00,2183.0,744.0,425.0,549.0,418.0,416.0
01/13/2019 09:15,2229.0,846.0,387.0,542.0,471.0,540.0
01/13/2019 09:30,2263.0,904.0,531.0,500.0,502.0,494.0
01/13/2019 09:45,2297.0,924.0,640.0,734.0,535.0,630.0
01/13/2019 10:00,2463.0,1045.0,738.0,692.0,721.0,629.0
01/13/2019 10:15,2659.0,1050.0,869.0,812.0,746.0,704.0
01/13/2019 10:30,2991.0,1205.0,928.0,865.0,843.0,787.0
01/13/2019 10:45,3097.0,1173.0,789.0,797.0,695.0,761.0
01/13/2019 11:00,2853.0,1099.0,660.0,716.0,715.0,610.0
01/13/2019 11:15,2399.0,1076.0,661.0,684.0,628.0,602.0
01/13/2019 11:30,2110.0,877.0,598.0,649.0,540.0,494.0
01/13/2019 11:45,1630.0,841.0,448.0,628.0,422.0,486.0
01/13/2019 12:00,1748.0,692.0,485.0,592.0,463.0,385.0
01/13/2019 12:15,1303.0,564.0,477.0,481.0,321.0,354.0
01/13/2019 12:30,1218.0,364.0,372.0,437.0,292.0,324.0
01/13/2019 12:45,871.0,539.0,372.0,392.0,289.0,255.0
01/13/2019 13:00,869.0,356.0,371.0,330.0,268.0,282.0
01/13/2019 13:15,685.0,405.0,375.0,432.0,290.0,334.0
01/13/2019 13:30,659.0,245.0,360.0,337.0,228.0,163.0
01/13/2019 13:45,553.0,212.0,344.0,409.0,221.0,215.0
01/13/2019 14:00,476.0,223.0,439.0,353.0,216.0,205.0
01/13/2019 14:15,350.0,168.0,312.0,326.0,165.0,202.0
01/13/2019 14:30,272.0,148.0,299.0,248.0,154.0,178.0
01/13/2019 14:45,326.0,127.0,239.0,228.0,170.0,168.0
01/13/2019 15:00,209.0,113.0,322.0,186.0,131.0,147.0
